epoch,train_loss,val_loss,dice_WT,dice_TC,dice_ET,dice_mean,hd95_WT,hd95_TC,hd95_ET,hd95_mean,learning_rate,epoch_time_s,data_wait_s,gpu_step_s,validation_s,samples_per_s,peak_vram_gb,gpu_allocated_gb,gpu_reserved_gb,gpu_temp_c,gpu_util_pct,gpu_sm_clock_mhz,gpu_power_w,gpu_mem_used_mb,gpu_mem_total_mb
1,0.809368908405304,0.6587293313609229,0.7545085263413351,0.6224332363375172,0.5881433951017206,0.6550283859268577,44.49334547169369,46.851033629286164,44.711538990726886,45.351972697235574,9.999725846827562e-05,124.50725910000001,13.094833799999904,90.9340908203125,18.837872500000003,212.72929697938025,20.343297958374023,0.6733808517456055,19.080078125,77.0,96.0,2805.0,520.33,22022.0,32607.0
2,0.5784894824028015,0.5460379183292389,0.7988430007889464,0.6491302978500489,0.649842578342968,0.6992719589939878,16.276745313734587,17.953573435703596,14.867578091707502,16.36596561371523,9.998903417374228e-05,96.65024780000002,0.2506079000003183,81.88260005187988,13.154463399999997,269.44034638176333,20.343297958374023,0.6721601486206055,19.185546875,81.0,96.0,2797.0,527.71,22130.0,32607.0
3,0.4587515592575073,0.47470067706373004,0.8575698596400183,0.7304542717335251,0.6596914011138241,0.7492385108291225,28.396573731123738,24.93732564516512,19.872364251223697,24.40208787583752,9.997532801828658e-05,95.156093,0.2940424999998186,81.65953448486329,12.347710300000017,270.0309225561616,20.343297958374023,0.6721601486206055,19.17578125,79.0,75.0,2797.0,518.69,22120.0,32607.0
4,0.3863281309604645,0.4504946443769667,0.7816605467248607,0.6767080954301197,0.5867583572608052,0.6817089998052618,50.156748892810995,56.64022151703766,54.57312503137854,53.790031813742395,9.995614150494293e-05,98.93645070000002,0.42210550000049807,81.53639440917969,16.49820840000001,270.014702862091,20.343297958374023,0.6711835861206055,19.17578125,82.0,99.0,2790.0,531.75,22120.0,32607.0
5,0.34966152906417847,0.42839303943845963,0.8718578251632484,0.7737850965922719,0.6822142179157956,0.7759523798904387,23.324948705669566,22.645953548468988,19.16479737908482,21.71189987774112,9.99314767377287e-05,94.83670070000005,0.26571509999928367,81.7682346496582,11.928075299999932,269.76635975146866,20.343297958374023,0.6711835861206055,19.177734375,80.0,96.0,2790.0,529.34,22122.0,32607.0
6,0.3308679163455963,0.4169310889310307,0.8674188256263733,0.7633261237825882,0.6879687590368886,0.7729045694819501,31.68679428562936,33.745106932046795,26.47992762317603,30.637276280284066,9.990133642141359e-05,97.87197979999996,0.26924500000063745,82.31151983642579,14.87226099999998,267.9800803956522,20.343297958374023,0.6711835861206055,19.177734375,82.0,96.0,2790.0,501.55,21925.0,32607.0
7,0.318715363740921,0.4160545782910453,0.8598805915664982,0.725928822902907,0.6728727570682167,0.7528940571792072,28.844777435228135,22.417533549253783,21.88225680681562,24.381522597099178,9.986572386122291e-05,94.93052909999994,0.2761387999996714,81.69127619934082,12.479595500000073,269.9853350282921,20.343297958374023,0.6711835861206055,19.177734375,80.0,96.0,2790.0,533.64,21925.0,32607.0
8,0.31031906604766846,0.4094358859790696,0.8137029594666249,0.7967230758362576,0.6953649142456566,0.7685969831828463,43.770754360892845,27.24428765839681,26.712579665480042,32.575873894923234,9.982464296247522e-05,98.41383540000004,0.23283969999874898,82.73886790466308,14.902177499999993,266.7174225875111,20.343297958374023,0.6711835861206055,19.177734375,80.0,94.0,2805.0,454.7,21925.0,32607.0
9,0.3047434985637665,0.4129579909973674,0.8008903414011002,0.6715689106919879,0.5700740542158903,0.6808444354363261,52.78186334583931,65.48904298573328,62.38907616566307,60.21999416574522,9.9778098230154e-05,98.02038400000004,0.28107149999925696,82.05653547668457,15.217352199999937,268.7714740879793,20.343297958374023,0.6711835861206055,19.177734375,83.0,96.0,2790.0,535.54,21925.0,32607.0
10,0.3018713593482971,0.4034964160786735,0.8804863401361414,0.7943291100295814,0.7150232958278961,0.7966129153312064,28.29647390391297,22.629944702900605,21.63313058719271,24.186516398002095,9.972609476841367e-05,98.03714160000004,0.2954170000002705,82.4042205657959,14.3548523999998,267.5948849521049,20.343297958374023,0.6711835861206055,19.177734375,83.0,96.0,2782.0,536.61,21925.0,32607.0
11,0.2997171878814697,0.402218531899982,0.8885379111444628,0.8086592169428194,0.724588338354034,0.8072618221471054,23.67897036266018,24.08496809929276,17.68905287774376,21.817663779898897,9.966863828001983e-05,96.06436700000017,0.3692164000035518,82.13072653198242,12.695478399999956,268.2426097948245,20.343297958374023,0.6711835861206055,19.177734375,84.0,100.0,2782.0,540.02,21925.0,32607.0
12,0.297605961561203,0.40039698514673444,0.8899135492943429,0.8063075784323475,0.7145473593647554,0.8035894956971487,24.83332817460206,28.641225053918763,18.52831099075985,24.00095473976022,9.960573506572391e-05,97.47324170000002,0.2610689999992246,82.22281076049805,14.314554099999896,268.29484820861177,20.343297958374023,0.6711835861206055,19.177734375,82.0,95.0,2782.0,519.96,21948.0,32607.0
13,0.29596641659736633,0.4033488435877694,0.8413467326679746,0.7310008994769536,0.6241824749484326,0.7321767023644536,52.45152458851087,64.18101348142963,57.79291740828161,58.1418184927407,9.95373920235722e-05,97.9308387000001,0.3172530999972878,82.20220394897461,15.02750089999995,268.17917605622097,20.343297958374023,0.6711835861206055,19.177734375,83.0,96.0,2782.0,537.09,21948.0,32607.0
14,0.2941758930683136,0.4016746266020669,0.8907324099862898,0.8055278368017359,0.7249871939840605,0.8070824802573621,16.332039561092312,21.904401797520375,19.876147789580674,19.370863049397787,9.946361664814943e-05,97.52442889999998,0.24602629999776582,82.32581774902344,14.427687699999979,268.0090320722627,20.343297958374023,0.6711835861206055,19.177734375,84.0,96.0,2782.0,539.57,21948.0,32607.0
15,0.29386767745018005,0.40287971844275794,0.8321683253790881,0.7966259452136787,0.692232671208909,0.7736756472672254,41.14223343454203,34.79508342411107,26.95509426252341,34.2974703737255,9.93844170297569e-05,96.78641429999993,0.4482005000038498,82.25146298217773,13.704426399999875,267.59480109333356,20.343297958374023,0.6711835861206055,19.177734375,82.0,96.0,2782.0,541.27,21948.0,32607.0
16,0.29185304045677185,0.4041654058628612,0.846383955027606,0.7377278286258917,0.6491950055812339,0.7444355964115772,48.46369987396194,58.97516342975589,45.2147406640938,50.88453465593721,9.929980185352526e-05,101.25151270000015,0.3398704000012458,83.57273986816406,17.009870199999796,263.72675011869654,20.343297958374023,0.6711835861206055,19.177734375,82.0,96.0,2790.0,535.23,21948.0,32607.0
17,0.2912645637989044,0.39896378186013964,0.8936337941401714,0.7993815429005269,0.7249492721427774,0.8059882030611586,19.514952437122712,28.604037447436237,15.02749943657109,21.048829773710015,9.920978039846208e-05,96.20678510000016,0.3324480000010226,82.86786003112793,12.573612899999944,265.98459216905997,20.343297958374023,0.6711835861206055,19.177734375,80.0,94.0,2797.0,481.1,21948.0,32607.0
