epoch,train_loss,val_loss,dice_WT,dice_TC,dice_ET,dice_mean,hd95_WT,hd95_TC,hd95_ET,hd95_mean,learning_rate,epoch_time_s,data_wait_s,gpu_step_s,validation_s,samples_per_s,peak_vram_gb,gpu_allocated_gb,gpu_reserved_gb,gpu_temp_c,gpu_util_pct,gpu_sm_clock_mhz,gpu_power_w,gpu_mem_used_mb,gpu_mem_total_mb
1,0.33005544543266296,0.2486193542544906,0.810062596926818,0.6758517832603946,0.5952182787072446,0.6937108862981525,18.342101855807066,18.534680729867333,17.273338142103803,18.050040242592733,9.999725846827562e-05,400.06283090000215,3.3474291999445995,388.85575,6.90622760000042,0.7521611645315334,18.18093967437744,0.39372920989990234,21.212890625,68.0,96.0,2850.0,303.05,23570.0,32607.0
2,0.21252073347568512,0.19649963302386775,0.8652071711179372,0.764700237185877,0.6536086232910244,0.7611720105316128,12.569676341952803,13.650077139962221,8.973905682721965,11.731219721545664,9.998903417374228e-05,393.8978892000014,0.33140899999125395,388.44190625,4.753577999999834,0.7587969349447439,18.18093967437744,0.39464473724365234,21.49609375,67.0,99.0,2850.0,288.32,23860.0,32607.0
3,0.18559859693050385,0.18575508026657878,0.8779355368098697,0.735868696490863,0.6838342747748891,0.7658795026918739,7.16791971241699,10.491116349678213,5.9013146974072175,7.853450253167473,9.997532801828658e-05,392.9383665999994,0.47540800000570016,388.57578125,3.6938660999985586,0.7582549755693767,18.18093967437744,0.39464473724365234,21.49609375,68.0,99.0,2850.0,306.41,23879.0,32607.0
4,0.17775052785873413,0.18133635073900223,0.8881320615072508,0.7798482322889269,0.68778413518941,0.7852548096618626,8.18664306627791,8.649946049606259,7.051685980072233,7.962758365318799,9.995614150494293e-05,392.604850300002,0.4619569000242336,388.33109375,3.6452487999995355,0.7587584178955582,18.18093967437744,0.39464473724365234,21.49609375,68.0,96.0,2850.0,280.82,23892.0,32607.0
5,0.1661032885313034,0.18390040280851158,0.8732519181999,0.7252411801763717,0.6796685557419706,0.759387218039414,12.339849913093934,12.566777329446559,8.126584075948204,11.011070439496232,9.99314767377287e-05,392.4145768999988,0.3795415000349749,388.389625,3.6098865999992995,0.7588050324458369,18.18093967437744,0.39464473724365234,21.49609375,67.0,99.0,2850.0,313.46,23892.0,32607.0
6,0.1592654287815094,0.17982972574395104,0.8817397066064783,0.7660085765066043,0.686978272251707,0.7782421851215965,8.896912184090528,10.230145785881996,8.222366535349977,9.116474835107502,9.990133642141359e-05,395.0592739999993,0.45445509998171474,388.38796875,6.140224999999191,0.7586620746758156,18.18093967437744,0.39464473724365234,21.49609375,68.0,99.0,2850.0,308.66,23902.0,32607.0
7,0.15283289551734924,0.1773558235853105,0.8742155497138565,0.7416488264470269,0.699674806812,0.7718463943242945,12.211750735213986,13.045677557560172,8.754283142726937,11.337237145167032,9.986572386122291e-05,392.5780296999983,0.37060610000480665,388.26103125,3.8638943000005384,0.7590735587342845,18.18093967437744,0.39464473724365234,21.49609375,68.0,99.0,2850.0,310.11,23915.0,32607.0
8,0.1483164280653,0.17170279362314456,0.8857161555741284,0.792742653500698,0.7043843791365553,0.7942810627371272,8.241223129501515,9.069899224214593,7.988035667838007,8.433052673851371,9.982464296247522e-05,392.7152348000018,0.4823528000561055,388.50834375,3.5572776999979396,0.7583728932757106,18.18093967437744,0.39464473724365234,21.49609375,67.0,99.0,2850.0,316.84,23915.0,32607.0
9,0.14509062469005585,0.1800912110185301,0.8763149767466842,0.7375069891672168,0.6869377102619435,0.7669198920586148,7.789414763480214,10.617740744944346,8.282929264868317,8.896694924430959,9.9778098230154e-05,392.35454050000044,0.33079629994608695,388.262125,3.690685500001564,0.7591491862825164,18.18093967437744,0.39464473724365234,21.49609375,67.0,99.0,2850.0,307.8,23915.0,32607.0
10,0.1426028311252594,0.18287881876568537,0.8597082173659807,0.7442178547004856,0.6978945721351791,0.7672735480672151,11.597257107097574,12.628346255676393,7.522893311449775,10.582832224741248,9.972609476841367e-05,392.2320129999971,0.3540112000773661,388.45,3.4031735000025947,0.7587370281738012,18.18093967437744,0.39464473724365234,21.49609375,67.0,99.0,2850.0,308.37,23915.0,32607.0
11,0.13829989731311798,0.19131362901346102,0.8582947930932393,0.7272934839803621,0.7043814564162874,0.7633232444966295,9.23853084591179,13.10413028085565,8.828960605522747,10.39054057743006,9.966863828001983e-05,394.9014754000018,0.38721969997277483,388.53853125,5.873545800001011,0.7584995317986687,18.18093967437744,0.39464473724365234,21.49609375,69.0,97.0,2850.0,302.13,23915.0,32607.0
12,0.13697665929794312,0.18242210210175128,0.8682467551002396,0.7356811532354349,0.6982601928269055,0.7673960337208601,9.224707879641112,10.999626911618032,8.168387468052948,9.464240753104031,9.960573506572391e-05,392.6414003999962,0.32430829998338595,388.5263125,3.6811529000042356,0.7586460821204187,18.18093967437744,0.39464473724365234,21.49609375,69.0,100.0,2850.0,306.67,23915.0,32607.0
13,0.13222195208072662,0.18038029767371513,0.8823494411803581,0.7534612523626705,0.7026962293825338,0.7795023076418541,8.254678765315735,11.727956503409509,7.700364771437176,9.22766668005414,9.95373920235722e-05,392.58137810000335,0.45282479991874425,388.500375,3.643064800002321,0.758446003662525,18.18093967437744,0.39464473724365234,21.49609375,68.0,100.0,2850.0,303.27,23915.0,32607.0
