epoch,train_loss,val_loss,dice_WT,dice_TC,dice_ET,dice_mean,hd95_WT,hd95_TC,hd95_ET,hd95_mean,learning_rate,epoch_time_s,data_wait_s,gpu_step_s,validation_s,samples_per_s,peak_vram_gb,gpu_allocated_gb,gpu_reserved_gb,gpu_temp_c,gpu_util_pct,gpu_sm_clock_mhz,gpu_power_w,gpu_mem_used_mb,gpu_mem_total_mb
11,0.1445675492286682,0.22315925269110784,0.8487355137193525,0.7141060500934318,0.6725619998651393,0.7451345212259746,10.63236194059868,8.500036402592427,6.662362108334507,8.598253483841871,9.966863828001983e-05,207.06496789999983,0.27955270000393284,86.37128125,120.38652679999996,3.404468099755509,15.263687133789062,0.21278667449951172,19.34765625,75.0,99.0,2782.0,430.49,22325.0,32607.0
12,0.13194675743579865,0.23586278287945567,0.809706300094321,0.6654613651586948,0.6456102384299003,0.7069259678943053,18.413982754747327,21.190339458609085,10.655492448382082,16.753271553912832,9.960573506572391e-05,207.82109010000022,0.20193039999958273,86.29484375,121.21400509999967,3.410531813457247,15.263687133789062,0.21278667449951172,19.34765625,78.0,99.0,2790.0,427.17,22337.0,32607.0
13,0.11714265495538712,0.20669234664859,0.8495289441701528,0.7415996822353533,0.6940196226807303,0.7617160830287455,11.768135095297124,10.115777557364908,8.701479870979043,10.195130841213691,9.95373920235722e-05,206.4785684000003,0.16829399999869565,85.5993671875,120.57302419999996,3.439524826905255,15.263687133789062,0.2137136459350586,19.353515625,75.0,99.0,2790.0,392.92,22343.0,32607.0
14,0.11081843823194504,0.22496306896209717,0.8349146923542123,0.6961482686890127,0.6596169321217868,0.7302266310550038,10.05164215358069,11.897890282351222,8.872473037800667,10.274001824577526,9.946361664814943e-05,206.25974689999975,0.1810514999942825,85.6071953125,120.42011950000006,3.4386994834476083,15.263687133789062,0.21278667449951172,19.34765625,75.0,97.0,2797.0,389.58,22337.0,32607.0
15,0.11570847034454346,0.2075725318612279,0.8404313438647503,0.7224863062839251,0.7066132965263795,0.7565103155583516,10.60259244443675,9.982205654275068,5.856775873103989,8.81385799060527,9.93844170297569e-05,206.63164959999995,0.1838503999929344,85.821171875,120.57883989999982,3.4300322492419726,15.263687133789062,0.2137136459350586,19.353515625,77.0,99.0,2790.0,431.25,22356.0,32607.0
16,0.10589924454689026,0.2244088220837954,0.8621740107600754,0.6994780524758839,0.6976986989188116,0.753116920718257,11.083684714335865,7.820002022583594,6.178954479591261,8.360880405503574,9.929980185352526e-05,206.92320100000006,0.18233709999731218,86.2747890625,120.42903090000027,3.412095834015389,15.263687133789062,0.2137136459350586,19.353515625,77.0,99.0,2790.0,411.83,22356.0,32607.0
17,0.10394036769866943,0.20174020891254013,0.8660957474966307,0.7602278144174331,0.6979599490606458,0.7747611703249033,7.469623616634056,8.809666963926299,7.185452627770299,7.821581069443552,9.920978039846208e-05,207.17636059999995,0.23806439999907525,85.71940625,121.08047460000034,3.4319297411760585,15.263687133789062,0.21278667449951172,19.34765625,75.0,97.0,2790.0,406.11,22350.0,32607.0
18,0.09697337448596954,0.20515991616490725,0.8283214673802659,0.7612374710875589,0.6768114324503174,0.7554567903060474,12.995582437647323,11.593404442846909,10.866584717579308,11.818523866024513,9.911436253643444e-05,205.99453089999997,0.17308950000051482,85.364078125,120.40639379999993,3.448793176006197,15.263687133789062,0.21278667449951172,19.34765625,77.0,99.0,2790.0,432.94,22360.0,32607.0
19,0.10177940875291824,0.19363587732250626,0.8647239288768253,0.7776041815145495,0.7075516725944805,0.7832932609952851,7.514470770393402,9.547931662024753,6.246834897263524,7.769745776560559,9.901355873108609e-05,208.1371396999998,0.25790520000509787,87.402765625,120.40439759999981,3.3652491730174123,15.263687133789062,0.21278667449951172,19.34765625,78.0,99.0,2790.0,425.93,22360.0,32607.0
20,0.10017787665128708,0.23203938555073095,0.8201850560065862,0.6822496268267269,0.653751325528735,0.7187286694540159,14.255435632374546,11.653683738943787,10.755192985644621,12.221437452320984,9.890738003669028e-05,206.52163740000015,0.24002639999935127,85.899125,120.3824267,3.4246912722662626,15.263687133789062,0.21278667449951172,19.34765625,78.0,99.0,2797.0,431.68,22360.0,32607.0
21,0.09641195833683014,0.2101921106915216,0.8444082193277977,0.7404169719666243,0.6955708403206208,0.7601320105383476,12.147837669036063,14.715033298178843,8.893474701934569,11.918781889716492,9.879583809693736e-05,207.34166650000043,0.29679910000595555,87.004375,120.12450030000036,3.379106902526525,15.263687133789062,0.21278667449951172,19.34765625,76.0,99.0,2790.0,408.82,22373.0,32607.0
22,0.08415653556585312,0.20388958955536018,0.8633161179117255,0.7654255660804542,0.69119845612319,0.7733133800384565,9.824814656219928,13.066063832319612,9.817501674542651,10.902793387694066,9.8678945143658e-05,207.85924590000013,0.23202980000951356,85.326671875,122.25273449999986,3.447925158104232,15.263687133789062,0.21278667449951172,19.34765625,76.0,99.0,2790.0,429.67,22373.0,32607.0
23,0.09408432990312576,0.19342350416086815,0.8719818310157673,0.7751449695465822,0.7037645441432961,0.7836304482352152,6.714309870078646,6.778254961774316,4.704314992519607,6.06562660812419,9.85567139954818e-05,205.31640059999972,0.19451739999931306,84.9579765625,120.03742770000008,3.4643729886515877,15.263687133789062,0.21278667449951172,19.34765625,76.0,99.0,2790.0,427.87,22373.0,32607.0
24,0.09262905269861221,0.2282301417073688,0.871559855905739,0.7127873261232633,0.681853673103443,0.7554002850441485,6.4354530102681275,10.765932270731474,6.127518922246529,7.776301401082044,9.842915805643154e-05,202.35742670000036,0.2660335999889867,82.4668046875,119.62053670000023,3.565694180283072,15.263687133789062,0.21278667449951172,19.34765625,79.0,100.0,2797.0,430.64,22384.0,32607.0
25,0.08801645785570145,0.21083857320450447,0.8358651174081339,0.7421167952163531,0.6822210495891858,0.7534009874045576,14.611571942002099,10.496884204795014,6.639359047626348,10.58260506480782,9.829629131445339e-05,206.5660668999999,0.41084649999993417,85.13759375,121.09727530000055,3.4483387322774743,15.263687133789062,0.21278667449951172,19.34765625,76.0,95.0,2797.0,407.58,22384.0,32607.0
26,0.08566458523273468,0.23855929559952505,0.8732140926090447,0.70979710084361,0.6949609029099048,0.7593240321208531,6.830140030043181,10.735875826510897,5.491567881326338,7.685861245960138,9.815812833988289e-05,206.4945348000001,0.23391809999884572,85.74659375,120.53571920000013,3.4310100469587277,15.263687133789062,0.21278667449951172,19.34765625,79.0,99.0,2790.0,396.17,22384.0,32607.0
27,0.08443695306777954,0.22463318423644915,0.8666259211577817,0.7319513752905745,0.6754117317914882,0.7579963427466149,7.767712372718548,11.12529339959331,11.64274663946791,10.178584137259923,9.801468428384713e-05,202.42271709999932,0.2331642999943142,82.2445546875,119.9534466999994,3.576723551784081,15.263687133789062,0.21278667449951172,19.34765625,76.0,99.0,2797.0,435.94,22257.0,32607.0
28,0.09032204747200012,0.222805735227224,0.831200846546405,0.7107442460067706,0.6952583071173906,0.7457344665568554,22.50904287828692,15.795546002591053,11.868405383606047,16.72433142149467,9.786597487660334e-05,208.06149900000037,0.28288749999865104,87.352921875,120.48235049999948,3.366203862369526,15.263687133789062,0.21278667449951172,19.34765625,76.0,98.0,2805.0,377.44,22257.0,32607.0
29,0.09027975052595139,0.21780656298270096,0.8735273810657295,0.7701850651285133,0.6652652714417975,0.7696592392120133,6.505586646715336,8.189832976523405,7.844223185772551,7.5132142696704305,9.771201642581382e-05,207.14872879999984,0.19289040000512614,85.2140625,121.5153479999999,3.454051338716971,15.263687133789062,0.2137136459350586,19.353515625,78.0,96.0,2790.0,427.16,22263.0,32607.0
30,0.08603621274232864,0.19527774626338804,0.8720635070994094,0.7754182411810836,0.6869205697027996,0.778134105994431,6.329675835731402,8.471845535687553,5.713777162400048,6.838432844606334,9.755282581475767e-05,206.24773019999975,0.21265969999330991,85.6302890625,120.36205950000021,3.436508231051029,15.263687133789062,0.21278667449951172,19.34765625,75.0,96.0,2797.0,385.0,22303.0,32607.0
31,0.0791352316737175,0.19638373058389974,0.8640805837361366,0.7579203268324026,0.7123858453174431,0.7781289186286607,8.15962192732072,9.415682553877618,5.998945723502923,7.858083401567087,9.738842050047928e-05,206.7552655999998,0.4796011000062208,85.62971875,120.89502410000023,3.4258777158368034,15.263687133789062,0.21278667449951172,19.34765625,78.0,99.0,2797.0,396.59,22303.0,32607.0
32,0.07987483590841293,0.21483319111772486,0.8607469491056494,0.7569260241202632,0.6472310562240515,0.7549680098166546,11.88085278653682,10.211574126125939,6.301218475438856,9.464548462700538,9.721881851187405e-05,207.15293659999952,0.22683779999442777,86.3891171875,120.52686569999969,3.405839028647689,15.263687133789062,0.21278667449951172,19.34765625,76.0,97.0,2790.0,391.06,22303.0,32607.0
33,0.09121846407651901,0.20189068244921193,0.8616514181768572,0.755442997188987,0.6898359475054098,0.7689767876237513,10.198549648758556,10.862356418041024,8.973422319741488,10.01144279551369,9.704403844771126e-05,208.1926700999993,0.36302690001048177,87.48471875,120.47361790000014,3.3580827580401866,15.263687133789062,0.21278667449951172,19.34765625,75.0,96.0,2797.0,424.69,22303.0,32607.0
34,0.08062168955802917,0.20167510040305756,0.8722873024038367,0.7624727447384062,0.6795662808358205,0.7714421093260212,10.834784286049965,12.786143757675182,10.040357510181963,11.220428517969035,9.686409947459455e-05,207.40280499999972,0.21697970000604982,85.4590390625,121.55075639999995,3.443203877361997,15.263687133789062,0.21278667449951172,19.34765625,77.0,99.0,2797.0,418.29,22303.0,32607.0
35,0.08554749190807343,0.21931093166003357,0.831137893570436,0.7321936319219502,0.7019791666241362,0.7551035640388409,19.36603401382011,12.403952022440665,9.627486139827287,13.799157392029352,9.667902132486005e-05,205.57402249999996,0.2289470000023357,84.6369609375,120.70188340000004,3.4760719253395176,15.263687133789062,0.21278667449951172,19.34765625,76.0,98.0,2797.0,416.4,22303.0,32607.0
36,0.08321436494588852,0.2571726721283552,0.8143822635347778,0.6650518464218454,0.6754193410780645,0.7182844836782293,11.781753451192905,15.2370782121445,10.609949876748836,12.542927180028746,9.648882429441254e-05,205.95263999999952,0.2255472999977428,84.907046875,120.81904919999943,3.465182787612472,15.263687133789062,0.21278667449951172,19.34765625,76.0,96.0,2790.0,432.67,22321.0,32607.0
37,0.08119164407253265,0.19428291252335986,0.8727227223886026,0.7824774117687264,0.7146189722066321,0.7899397021213203,7.383363400499667,9.059303025564569,5.809943543125544,7.417536656396593,9.629352924049973e-05,207.0748179000002,0.33567889999994804,86.4594140625,120.26178000000073,3.3988096553736686,15.263687133789062,0.21278667449951172,19.34765625,77.0,99.0,2782.0,411.6,22321.0,32607.0
38,0.07713761925697327,0.1953203372053198,0.8807444701323638,0.7582976818276507,0.6980933597195371,0.7790451705598506,8.919482734445834,13.332875534478122,9.265091500159068,10.50581658969434,9.609315757942502e-05,207.43754330000047,0.264931600005184,86.365828125,120.7099188000002,3.405256988815844,15.263687133789062,0.21278667449951172,19.34765625,72.0,0.0,2790.0,374.29,22321.0,32607.0
39,0.08996457606554031,0.21000555318755074,0.8511586068449793,0.7391946949273178,0.6960223040020601,0.7621252019247858,12.205683259236302,12.853939834826559,9.907101647518934,11.655574913860598,9.588773128419905e-05,207.6018850999999,0.4329156999956467,85.4973984375,121.85836050000034,3.4330143321479714,15.263687133789062,0.21278667449951172,19.34765625,78.0,99.0,2797.0,408.59,22321.0,32607.0
40,0.0780431479215622,0.20197974930743914,0.8584298563970102,0.7759986350763184,0.6776556084717242,0.7706946999816843,12.709979822679731,12.821003838879431,10.219331534550022,11.916771732036395,9.567727288213003e-05,206.44703500000014,0.27991809999366524,85.861203125,120.34493900000052,3.42461295842068,15.263687133789062,0.21278667449951172,19.34765625,79.0,97.0,2790.0,429.65,22321.0,32607.0
41,0.08281069248914719,0.1963109039777034,0.8620522771332715,0.7759215844087253,0.7062842749515676,0.7814193788311882,10.558784677463171,9.0303607356568,4.642261984455138,8.077135799191703,9.546180545235343e-05,207.65138350000052,0.27528219999840076,86.706890625,120.73035759999948,3.39149955006893,15.263687133789062,0.21278667449951172,19.34765625,78.0,100.0,2790.0,433.55,22321.0,32607.0
42,0.07931546866893768,0.18681442636895823,0.8854473104348054,0.7954651138468368,0.7195834321950874,0.8001652854922433,6.228692792613357,6.482361673540842,4.093173486052132,5.601409317402111,9.524135262330098e-05,206.91089100000136,0.1934212999913143,85.66128125,120.94547190000048,3.4360377619179094,15.263687133789062,0.2137136459350586,19.353515625,78.0,99.0,2790.0,420.52,22327.0,32607.0
43,0.07768943905830383,0.18589165988000664,0.8901197475356024,0.7862439092903121,0.7175162725727369,0.7979599764662172,6.072852433359467,6.863246179285761,4.1608336700148705,5.698977427553366,9.501593857010968e-05,206.95582549999926,0.21119809998344863,86.4505,120.26488059999974,3.404041306225643,15.263687133789062,0.21278667449951172,19.34765625,79.0,97.0,2790.0,436.15,22321.0,32607.0
44,0.08602672070264816,0.19299642218125834,0.8810531609767193,0.7817985438112471,0.7195435959091291,0.7941317668990319,6.175547281968036,8.74554721173007,4.217574271422917,6.379556255040342,9.478558801197064e-05,207.52610230000028,0.2103577999969275,85.8057421875,121.37283509999907,3.429590507391993,15.263687133789062,0.21278667449951172,19.34765625,76.0,99.0,2797.0,432.01,22321.0,32607.0
45,0.08064809441566467,0.2037070379466624,0.8618590839811273,0.7654600705246668,0.689738116163511,0.772352423556435,10.926304400489483,12.957643336686953,10.623668200215672,11.502538645797367,9.455032620941839e-05,205.24008660000072,0.16913450000538433,84.89890625,120.11642690000008,3.4678123229255324,15.263687133789062,0.21278667449951172,19.34765625,76.0,99.0,2790.0,431.14,22321.0,32607.0
46,0.07753685861825943,0.1958639620727784,0.865226909920976,0.7976118409502748,0.6949694285034198,0.7859360597915569,11.183091359302368,9.809539062786461,9.0187944049299,10.00380827567291,9.431017896156072e-05,207.09221140000045,0.2012682000240602,86.19534375,120.65465370000129,3.414485745929969,15.263687133789062,0.21278667449951172,19.34765625,77.0,96.0,2790.0,390.42,22321.0,32607.0
47,0.07935897260904312,0.2242103490877796,0.8330801395145623,0.7540322566354597,0.6921792427464689,0.7597638796321636,20.22238643332675,15.651593829777955,9.195327994023971,15.023102752376225,9.406517260324959e-05,206.7988992999999,0.18230559999392426,86.1600625,120.42371570000068,3.4166308672279833,15.263687133789062,0.21278667449951172,19.34765625,78.0,99.0,2790.0,431.67,22334.0,32607.0
48,0.07950858771800995,0.21891628769603935,0.8618772190970343,0.7559749395460695,0.7133626055897874,0.7770715880776304,7.116413993377476,9.70183816855919,5.8307276420637715,7.5496599346668125,9.381533400219317e-05,207.27537499999926,0.1947232000020449,86.365234375,120.6669998999987,3.408042335792388,15.263687133789062,0.21278667449951172,19.34765625,75.0,99.0,2782.0,420.13,22334.0,32607.0
49,0.08325550705194473,0.20304258167743683,0.8806900011526572,0.7588156200178654,0.6899987001539594,0.7765014404414939,8.959615127705971,11.083128897728095,7.633061124605629,9.225268383346565,9.356069055600948e-05,207.87967199999912,0.18965989998650912,86.20828125,121.22911190000013,3.414433215345735,15.263687133789062,0.21278667449951172,19.34765625,72.0,99.0,2790.0,407.95,22334.0,32607.0
50,0.07589726895093918,0.20932063470418388,0.8455341450265936,0.7611126158938262,0.688082433103002,0.7649097313411405,12.991839716467789,12.478969505599043,8.43687436413088,11.302561195399237,9.330127018922193e-05,205.58120729999973,0.2753456999962509,85.192390625,120.15732260000004,3.451594867076444,15.263687133789062,0.21278667449951172,19.34765625,77.0,99.0,2790.0,402.61,22334.0,32607.0
51,0.08324689418077469,0.1938734205590712,0.8829109475419328,0.7771899034854458,0.7070510934981626,0.7890506481751803,8.055823638993457,11.448979377118842,8.266920327913434,9.257241114675244,9.303710135019718e-05,207.8770201999996,0.1708863000094425,86.87565625,120.77093569999852,3.3889915826411876,15.263687133789062,0.21278667449951172,19.34765625,76.0,99.0,2790.0,411.08,22334.0,32607.0
52,0.07345687597990036,0.18179390458641825,0.8886131869780051,0.8254669711396501,0.715275014080875,0.8097850573995101,6.1480817527834875,6.1383213709732924,4.344182287673739,5.54352847047684,9.276821300802532e-05,206.57726990000083,0.42225170001984225,86.1820390625,120.07014510000045,3.4062977411699857,15.263687133789062,0.21278667449951172,19.34765625,77.0,100.0,2797.0,432.14,22334.0,32607.0
53,0.07835918664932251,0.2016823019933056,0.8680698138636511,0.7988010193850543,0.7023591076056556,0.7897433136181203,8.463399036178737,7.919486868740707,3.932634997947057,6.771840300955501,9.24946346493432e-05,203.66677909999999,0.284581200015964,83.0720546875,120.24922809999953,3.5390103842252243,15.263687133789062,0.21278667449951172,19.34765625,78.0,96.0,2790.0,427.43,22334.0,32607.0
54,0.08109846711158752,0.20539274801676338,0.8441594280971444,0.7603171044941132,0.6986302693503572,0.7677022673138717,8.65862808669035,7.737297569707157,6.374012507452942,7.589979387950149,9.221639627510076e-05,205.71454579999954,0.26014489997578494,85.09665625,120.39832659999956,3.4560807812100593,15.263687133789062,0.21278667449951172,19.34765625,76.0,99.0,2790.0,389.52,22334.0,32607.0
55,0.07527879625558853,0.18976752157952334,0.8563083458719242,0.8013871344600514,0.7071401155695821,0.7882785319671859,12.592150929446461,13.066390502297848,13.362212566796764,13.006917999513691,9.193352839727121e-05,207.12062810000134,0.19378720000349858,86.0687265625,120.82696609999948,3.4197936871187062,15.263687133789062,0.21278667449951172,19.34765625,77.0,96.0,2790.0,430.37,22334.0,32607.0
56,0.07808152586221695,0.18449259670199575,0.8826670839979842,0.8107354745671556,0.7047755852796422,0.7993927146149273,9.753901430422905,8.94250595913733,7.937310167732392,8.877905852430876,9.164606203550498e-05,203.9071530000001,0.2348139000005176,83.4178828125,120.26113059999989,3.5264852370971695,15.263687133789062,0.21278667449951172,19.34765625,79.0,99.0,2797.0,410.24,22344.0,32607.0
57,0.07320395112037659,0.18852131723149404,0.8768026865011936,0.8033240589539747,0.7131034091783551,0.7977433848778411,7.959928761094834,9.667819920787911,5.611222042440731,7.746323574774492,9.13540287137281e-05,208.9358811000002,0.22440790001019195,86.5731953125,121.92645269999957,3.3987113593187495,15.263687133789062,0.21278667449951172,19.34765625,75.0,99.0,2797.0,370.5,22344.0,32607.0
58,0.07583608478307724,0.22127830519064054,0.8613916973960927,0.7451621205694884,0.7185125996677018,0.7750221392110942,7.360786469865829,9.891019035796056,5.190523261218901,7.480776255626928,9.105746045668521e-05,205.99591920000057,0.29388710001512663,84.949484375,120.80687910000051,3.4606796387266856,15.263687133789062,0.21278667449951172,19.34765625,80.0,97.0,2797.0,391.8,22344.0,32607.0
59,0.07699154317378998,0.19657789976210208,0.8813300462993415,0.7615637429103826,0.7104235779827449,0.7844391223974897,9.692642868418611,10.639615821106718,7.379877029174459,9.23737857289993,9.075638978642771e-05,202.8853272999986,0.23175959999753104,82.8745703125,119.77929789999871,3.5496694452829867,15.263687133789062,0.21278667449951172,19.34765625,76.0,96.0,2790.0,383.56,22344.0,32607.0
60,0.0770694687962532,0.19839234730681857,0.8604100998994466,0.7985090855282513,0.694756482701353,0.7845585560430169,8.474246838221475,6.825272714946028,3.9601405533284657,6.419886702165322,9.045084971874738e-05,206.87377989999914,0.2563951999964047,85.3073125,121.33597989999907,3.447723432396472,15.263687133789062,0.21278667449951172,19.34765625,75.0,99.0,2797.0,401.01,22344.0,32607.0
61,0.08075722306966782,0.21160988116989266,0.8555591041977341,0.7354359398428838,0.6998414943897807,0.7636121794767995,12.23154454552926,13.032105041612493,8.85595700210884,11.373202196416864,9.014087375955573e-05,208.72965860000113,0.2521766000045318,86.6315,121.85875900000065,3.395344344808546,15.263687133789062,0.21278667449951172,19.34765625,79.0,97.0,2797.0,428.63,22344.0,32607.0
62,0.0804993063211441,0.18851951096911687,0.8842371154475857,0.7977449787730301,0.7175140582380408,0.7998320508195521,5.630971017398251,6.929048020964068,4.060025795072807,5.540014944478375,8.982649590120982e-05,206.3490894000006,0.35992240000268794,85.46834375,120.65573140000015,3.4370961133529874,15.263687133789062,0.21278667449951172,19.34765625,78.0,99.0,2790.0,422.56,22354.0,32607.0
63,0.07750488817691803,0.1976709815900068,0.8844096507575061,0.7815887388345357,0.7062476374006783,0.79074867566424,6.111944085312441,8.312078934441585,5.670122318835375,6.698048446196466,8.950775061878452e-05,205.93425170000046,0.3242537999940396,85.1488046875,120.56020549999994,3.451379946151837,15.263687133789062,0.21278667449951172,19.34765625,79.0,97.0,2790.0,392.03,22354.0,32607.0
64,0.0763426423072815,0.1985732195143764,0.8632325735446569,0.7797742134602772,0.7098367056527983,0.7842811642192441,9.927560231772143,11.077987147521549,6.5209830977839855,9.175510159025892,8.918467286629199e-05,208.45098429999962,0.325368099991465,87.595171875,120.61579100000017,3.3553024137921716,15.263687133789062,0.21278667449951172,19.34765625,77.0,99.0,2790.0,395.96,22354.0,32607.0
65,0.07326886057853699,0.1911605702260056,0.8649990208245613,0.8029132092912757,0.6981109590365944,0.7886743963841437,10.755948955195047,9.78323906717846,7.584547036351239,9.37457835290825,8.885729807284854e-05,206.78410970000004,0.21073169999181118,86.307703125,120.25006630000098,3.4096779558798254,15.263687133789062,0.21278667449951172,19.34765625,77.0,97.0,2797.0,420.36,22364.0,32607.0
66,0.08048411458730698,0.18848492225279678,0.8877414771028467,0.803862751787607,0.7100953922620342,0.8005665403841626,6.315667064875958,8.422016825395003,5.13843275383072,6.625372214700561,8.852566213878946e-05,207.92850129999897,0.2070886999972572,86.6277890625,121.03618620000088,3.3972524359031953,15.263687133789062,0.21278667449951172,19.34765625,78.0,99.0,2805.0,361.56,22364.0,32607.0
67,0.08236256241798401,0.19292439419675517,0.8749068669370703,0.7869222616223065,0.7112851439211796,0.7910380908268522,9.28143754812862,9.426672886359233,6.077382490808221,8.261830975098691,8.818980143173211e-05,206.34412770000017,0.2256669999933365,85.4919375,120.58557120000114,3.441533413361113,15.263687133789062,0.21278667449951172,19.34765625,79.0,99.0,2797.0,395.6,22364.0,32607.0
68,0.07447247952222824,0.2042118745881158,0.8767529685755033,0.7444289389267259,0.7105305092077441,0.7772374722366578,7.341859163693062,7.851124761278982,4.343497059898095,6.512160328290046,8.784975278258782e-05,206.05127569999968,0.20702789999268134,85.2806796875,120.54780260000007,3.4507885206546365,15.263687133789062,0.21278667449951172,19.34765625,80.0,99.0,2790.0,435.17,22374.0,32607.0
69,0.0769321396946907,0.19810188078397029,0.8736586377427384,0.7889285288889565,0.716033881871091,0.7928736828342619,6.391710081452126,7.60265871259163,4.307794425130495,6.100721073058083,8.750555348152298e-05,207.44697950000045,0.1829891000088537,86.7271640625,120.5027229999996,3.394309977205938,15.263687133789062,0.21278667449951172,19.34765625,76.0,97.0,2790.0,421.09,22374.0,32607.0
70,0.07225556671619415,0.19116872347689964,0.8865877325470383,0.7856175438651918,0.7136325938003611,0.7952792900708637,6.294999083320133,7.675043760882821,3.4269908614743576,5.7990112352257706,8.715724127386972e-05,206.66512049999983,0.2792105999778869,85.8566953125,120.58036039999934,3.4248203101241836,15.263687133789062,0.2137136459350586,19.353515625,77.0,95.0,2790.0,370.56,22380.0,32607.0
71,0.0733865275979042,0.1905286700741665,0.8690508394627958,0.8164965276782578,0.7191540845059349,0.8015671505489962,7.412276121930046,8.580826046413144,6.301214496465774,7.431438888269654,8.680485435598672e-05,207.09579750000012,0.2620271000396315,85.452890625,121.21858059999977,3.4416412898664266,15.263687133789062,0.2137136459350586,19.353515625,78.0,97.0,2790.0,392.25,22393.0,32607.0
72,0.07923524081707001,0.18657666122591174,0.8801157949744044,0.7903581785400918,0.722502828540263,0.7976589340182532,7.040363418104477,9.528360609323487,3.830794886285878,6.799839637904615,8.644843137107059e-05,206.8941665000002,0.2250208000168641,85.789546875,120.86769559999993,3.4296516040698934,15.263687133789062,0.21278667449951172,19.34765625,78.0,99.0,2790.0,427.55,22387.0,32607.0
