epoch,train_loss,val_loss,dice_WT,dice_TC,dice_ET,dice_mean,hd95_WT,hd95_TC,hd95_ET,hd95_mean,learning_rate,epoch_time_s,data_wait_s,gpu_step_s,validation_s,samples_per_s,peak_vram_gb,gpu_allocated_gb,gpu_reserved_gb,gpu_temp_c,gpu_util_pct,gpu_sm_clock_mhz,gpu_power_w,gpu_mem_used_mb,gpu_mem_total_mb
1,0.7254989743232727,0.44383264536207373,0.7378227815434739,0.6319180338114903,0.5533839622782832,0.6410415925444158,47.308379243480054,52.125470515100325,32.22178608671485,43.88521194843174,9.999725846827562e-05,63.50111509999988,15.07776840000588,29.413030548095705,18.380429799999547,497.4062170880454,21.30223035812378,0.8857316970825195,22.69140625,75.0,99.0,2812.0,479.36,26365.0,32607.0
2,0.3704727590084076,0.4304443353956396,0.7923101508939588,0.6815529919506328,0.5752464117139453,0.6830365181861789,40.81337841772816,44.61533607085285,36.82839406705956,40.75236951854686,9.998903417374228e-05,43.55298609999954,0.445805700004712,30.894319885253907,11.331625499999063,706.1235265250257,21.303314685821533,0.8859491348266602,22.34765625,77.0,100.0,2797.0,483.07,26013.0,32607.0
3,0.3498994708061218,0.4274559644135562,0.8005652604876338,0.6698579874795836,0.5905003379986329,0.6869745286552833,41.509538807807836,49.657871378635654,38.5735938139945,43.247001333479325,9.997532801828658e-05,42.88076480000018,0.41885230000843876,28.960037231445312,12.66244899999947,753.2619630264475,21.303314685821533,0.8859491348266602,22.34765625,77.0,98.0,2812.0,481.31,26013.0,32607.0
4,0.3436240255832672,0.4227295992049304,0.8169594584284602,0.6965511868128905,0.6017688983890975,0.7050931812101494,41.19914812250297,46.99207724573887,35.25051272778519,41.147246032009015,9.995614150494293e-05,42.55659690000175,0.43231559997730074,28.907307708740234,12.365682800002105,754.2700793102761,21.303314685821533,0.8859491348266602,22.34765625,76.0,95.0,2805.0,481.72,26013.0,32607.0
5,0.3359355628490448,0.4194351150230928,0.8306810469240755,0.7213461097279513,0.627869505266045,0.7266322206393573,42.610061512911386,45.557764908612825,30.55124464295431,39.57302368815951,9.99314767377287e-05,40.75300299999799,0.5603747999848565,28.950615814208984,9.822026899997581,749.8901100716076,21.303314685821533,0.8859491348266602,22.34765625,80.0,100.0,2797.0,479.27,26013.0,32607.0
6,0.3292904496192932,0.4190292182293805,0.818408353908642,0.7274227169015117,0.6083198637667036,0.718050311525619,42.84367864303322,48.99254869901319,44.36068071351048,45.398969351852294,9.990133642141359e-05,41.75740959999894,0.693765899995924,29.329984771728515,11.111745099999098,737.0831260213414,21.303314685821533,0.8859491348266602,22.34765625,79.0,99.0,2812.0,476.28,26013.0,32607.0
7,0.3262220323085785,0.4183007072318684,0.8491444289684296,0.7475358823855484,0.6321875227629924,0.7429559447056567,33.54907668210708,28.966483646202676,23.835449926963584,28.783670085091114,9.986572386122291e-05,40.72292929999821,0.48525919999883627,29.192972778320314,10.234601100000873,745.6643649179182,21.303314685821533,0.8859491348266602,22.34765625,81.0,99.0,2805.0,487.55,26013.0,32607.0
8,0.25079038739204407,0.13070281002331863,0.8383929391165037,0.7053316322246688,0.6687581411291037,0.737494237490092,20.02001500391232,13.515928538824124,8.23776023305031,13.924567925262252,9.982464296247522e-05,38.12120580000192,0.491555700009485,28.87186700439453,8.212182200000825,753.6587346365748,21.303314685821533,0.8859491348266602,22.34765625,80.0,99.0,2805.0,428.27,25549.0,32607.0
9,0.20547202229499817,0.13099645874039692,0.8552245755453367,0.7223221859344097,0.6705495079353663,0.749365423138371,26.479319303558835,21.63528713285426,11.691767592512795,19.935458009641966,9.9778098230154e-05,39.8547937000003,0.4434486999998626,28.828136688232423,9.706307899999956,756.0232801362603,21.303314685821533,0.8859491348266602,22.34765625,81.0,99.0,2805.0,483.94,25549.0,32607.0
10,0.1966087520122528,0.10651949742300944,0.8699852244274037,0.7667912663874386,0.6688805519640827,0.768552347592975,15.101635006690286,15.24088226460018,7.685679109108276,12.676065460132913,9.972609476841367e-05,37.4123866000009,0.42570160003742785,29.078410705566405,7.055869899999379,750.064932331374,21.303314685821533,0.8859491348266602,22.34765625,78.0,100.0,2797.0,479.66,25344.0,32607.0
11,0.19034448266029358,0.11823857719586654,0.8449820417004663,0.7666715355583799,0.6526703662211737,0.7547746478266731,25.89683855567846,13.800861764039459,10.4280551168242,16.70858514551404,9.966863828001983e-05,38.43381210000007,0.41051689999585506,28.828432403564452,8.731143500001053,756.8671421891798,21.303314685821533,0.8859491348266602,22.34765625,79.0,99.0,2805.0,485.63,25344.0,32607.0
12,0.18484780192375183,0.09981495243581859,0.8618682171847369,0.7630797391279187,0.6516619127161889,0.7588699563429482,14.65804185688349,7.2161878781947895,6.2075195584251475,9.360583097834477,9.960573506572391e-05,36.489862899998116,0.48508830000355374,28.563133575439455,7.036424800000532,761.8366485526061,21.303314685821533,0.8859491348266602,22.34765625,81.0,98.0,2812.0,484.5,25344.0,32607.0
13,0.18167740106582642,0.11210949109359221,0.8558854388224112,0.7408731932871073,0.6696446757449775,0.7554677692848321,20.28098763217273,13.911079132289677,8.013021517409596,14.068362760624003,9.95373920235722e-05,38.1421717000012,0.4201253000064753,28.82990054321289,8.376767000001564,756.5805281204596,21.303314685821533,0.8859491348266602,22.34765625,80.0,100.0,2797.0,488.37,25344.0,32607.0
14,0.18259137868881226,0.09705624102868816,0.8698439275896227,0.7950730905742258,0.672060537890762,0.7789925186848702,13.266060168794894,10.461063378143633,7.224451301082079,10.317191616006868,9.946361664814943e-05,36.71005359999981,0.4241215000183729,28.56905871582031,6.91209660000095,763.2829456877105,21.303314685821533,0.8859491348266602,22.34765625,81.0,100.0,2805.0,486.9,25344.0,32607.0
15,0.18142342567443848,0.10201325250620191,0.8632700886275317,0.7715681131090112,0.665790665904598,0.7668762892137136,13.560976216996668,11.88094298650569,7.4605756185928325,10.967498274031731,9.93844170297569e-05,38.0339641999999,0.4040643000189448,29.103031860351564,8.072509100002208,749.9890832945359,21.303314685821533,0.8859491348266602,22.34765625,81.0,100.0,2805.0,484.53,25344.0,32607.0
16,0.1789238154888153,0.09989431991495869,0.8751255177162789,0.7749867133469058,0.6718405122021495,0.7739842477551114,16.084574550281577,7.092998051061918,5.99372584480063,9.723766148714708,9.929980185352526e-05,37.04307499999777,0.42413359999045497,28.84539453125,7.187540899998567,756.0764184776805,21.303314685821533,0.8859491348266602,22.34765625,80.0,100.0,2797.0,484.19,25344.0,32607.0
17,0.17556141316890717,0.09563329714265736,0.8684633031890199,0.7689800439931115,0.6768417953786104,0.7714283808535806,12.844025663280812,8.109581272014726,7.284664857013161,9.4127572641029,9.920978039846208e-05,37.77930689999994,0.484375199986971,28.829872833251954,8.059007399999246,754.9229976804171,21.303314685821533,0.8859491348266602,22.34765625,81.0,100.0,2805.0,487.77,25344.0,32607.0
18,0.17685651779174805,0.09310269728302956,0.8735080502323203,0.7971614325645671,0.6824786104385456,0.7843826977451442,11.222166515745904,8.113067646165062,5.290295743600342,8.20850996850377,9.911436253643444e-05,36.90443080000114,0.4322105999890482,28.660495819091796,6.988033000001451,760.6717532984742,21.303314685821533,0.8859491348266602,22.34765625,78.0,95.0,2805.0,481.01,25344.0,32607.0
19,0.17262645065784454,0.09469338159330866,0.8759237942663399,0.7847534176742572,0.6797732212802456,0.7801501444069476,9.61880361901568,8.855505303718166,5.873034773603861,8.11578123211257,9.901355873108609e-05,37.829977400000644,0.4153497000115749,28.916034637451173,8.030541399999493,754.4819482568722,21.303314685821533,0.8859491348266602,22.34765625,82.0,100.0,2805.0,480.14,25344.0,32607.0
20,0.17555703222751617,0.10515916703099554,0.8716068138947358,0.7701019886651692,0.679547001738305,0.7737519347660701,17.457699723081564,7.906419823461413,6.100322759303016,10.488147435281997,9.890738003669028e-05,36.88327030000073,0.4301107000101183,28.856399688720703,7.139103999998042,755.6379953179884,21.303314685821533,0.8859491348266602,22.34765625,81.0,99.0,2805.0,488.59,25344.0,32607.0
