epoch,train_loss,val_loss,dice_WT,dice_TC,dice_ET,dice_mean,hd95_WT,hd95_TC,hd95_ET,hd95_mean,learning_rate,epoch_time_s,data_wait_s,gpu_step_s,validation_s,samples_per_s,peak_vram_gb,gpu_allocated_gb,gpu_reserved_gb,gpu_temp_c,gpu_util_pct,gpu_sm_clock_mhz,gpu_power_w,gpu_mem_used_mb,gpu_mem_total_mb
18,0.16826669871807098,0.18452144635690226,0.8657787684006009,0.7378519267728215,0.6846539189423866,0.7627615380386029,7.862714964235668,12.69495391174948,7.220396662636586,9.259355179540577,9.911436253643444e-05,390.29114019999906,0.34699289999480243,385.67478125,4.095978600002127,0.7642055960433287,16.923470497131348,0.3766050338745117,20.33203125,69.0,99.0,2850.0,315.83,23401.0,32607.0
19,0.16553175449371338,0.1827239692211151,0.8659948094629302,0.7368941594022704,0.7167009512233622,0.7731966400295209,5.7896828741181015,7.411019235979636,5.4612300510000535,6.220644053699264,9.901355873108609e-05,389.9769043000015,0.3710614000483474,385.55415625,3.942978099999891,0.76439679634385,16.923470497131348,0.3766050338745117,20.33203125,68.0,100.0,2850.0,294.91,23401.0,32607.0
20,0.16566090285778046,0.1795056281057564,0.8655274462213736,0.7486400789782671,0.6982715056488226,0.7708130102828211,7.965657787734766,9.06571004742635,6.596065624574488,7.875811153245202,9.890738003669028e-05,389.98390169999766,0.46531450004840735,385.42165625,3.8191556000019773,0.7644725589635964,16.923470497131348,0.3766050338745117,20.33203125,69.0,100.0,2850.0,287.63,23401.0,32607.0
21,0.16261382400989532,0.17837067250464414,0.8717249172764856,0.7592074625672385,0.6903220806765958,0.7737514868401066,8.235129755382584,10.938464121426755,7.167071435184871,8.780221770664737,9.879583809693736e-05,390.4121765999953,0.38888279998354847,386.3773125,3.63335439999355,0.7627347053203347,16.923470497131348,0.3766050338745117,20.33203125,68.0,100.0,2850.0,297.23,23401.0,32607.0
22,0.1619880646467209,0.17392231483717221,0.8809452975118482,0.7625180220608645,0.6996264246248803,0.7810299147325311,8.503326640194302,9.600938099064608,6.3361099424460825,8.14679156056833,9.8678945143658e-05,390.09117980000156,0.3612967999797547,385.96246875,3.695212899998296,0.7636082123501539,16.923470497131348,0.3766050338745117,20.33203125,69.0,99.0,2850.0,308.08,23440.0,32607.0
23,0.1615031510591507,0.17573651600931142,0.8671768291734709,0.7527123842967387,0.6813291499183795,0.7670727877961964,7.838765705812632,8.723888399797545,6.572325836109812,7.71165998057333,9.85567139954818e-05,389.8839866999988,0.406263300057617,385.57359375,3.7631474000008893,0.7642885881522609,16.923470497131348,0.3766050338745117,20.33203125,69.0,99.0,2850.0,286.46,23440.0,32607.0
24,0.1611078530550003,0.21080358638554006,0.8302941063868914,0.6498180978517886,0.628816125111816,0.7029761097834987,8.150194359320972,7.4101741537258405,4.128316852768064,6.5628951219382925,9.842915805643154e-05,389.58639469999616,0.3581072999877506,385.086625,3.9801800999994157,0.7653496734530658,16.923470497131348,0.3766050338745117,20.33203125,69.0,99.0,2850.0,293.73,23440.0,32607.0
25,0.15785765647888184,0.18832907996870377,0.8669501204906632,0.6964563396499077,0.7228867670490832,0.7620977423965515,5.606864242381693,7.005743292827476,3.4644792305120884,5.359028921907085,9.829629131445339e-05,390.3064379999996,0.3704349999607075,385.97034375,3.847535799999605,0.7635745855110047,16.923470497131348,0.3766050338745117,20.33203125,69.0,99.0,2850.0,291.58,23440.0,32607.0
26,0.15765418112277985,0.18886764065639391,0.8582737204349067,0.7133248832942471,0.701919761618215,0.7578394551157897,7.946349286716623,10.478760178240595,7.928622161725652,8.784577208894289,9.815812833988289e-05,389.750526900003,0.3465909000879037,385.213875,3.880216500001552,0.7651199386102121,16.923470497131348,0.3766050338745117,20.33203125,69.0,99.0,2850.0,311.71,23440.0,32607.0
27,0.15746305882930756,0.18404800364294568,0.8626438145860169,0.7139409602031842,0.7198853126716738,0.7654900291536251,5.568782694240551,7.619387887093071,5.206589013818429,6.131586531717351,9.801468428384713e-05,390.00151010000263,0.3478884999640286,385.81303125,3.7252705999999307,0.7639302293743501,16.923470497131348,0.3778257369995117,20.330078125,70.0,99.0,2850.0,311.49,23438.0,32607.0
28,0.15589776635169983,0.18572018617713773,0.8699628920326711,0.6992124652759478,0.6930449140321752,0.7540734237802647,5.4244267714096965,7.871957237522921,4.1914424328226225,5.829275480585079,9.786597487660334e-05,389.9605867999999,0.466531600082817,385.79875,3.7019080000027316,0.7637238293278097,16.923470497131348,0.3766050338745117,20.33203125,70.0,99.0,2850.0,314.29,23440.0,32607.0
29,0.15693038702011108,0.18063630546266968,0.8752160797406237,0.7813286469280282,0.6811479878263444,0.7792309048316653,5.46782974652226,6.666550477753323,4.414569495633714,5.516316573303098,9.771201642581382e-05,390.0326342999979,0.3651776000333484,385.01815625,4.224541199997475,0.7654716073290165,16.923470497131348,0.3766050338745117,20.33203125,69.0,100.0,2850.0,300.17,23440.0,32607.0
30,0.1546664834022522,0.17866997330172643,0.8728521079771878,0.7473567495040474,0.7119799725601188,0.7773962766804514,7.253449652184701,6.197074896317574,3.8608382866482494,5.770454278383508,9.755282581475767e-05,389.8796305999931,0.3238537000215729,385.22421875,3.89719370000239,0.7651445334050807,16.923470497131348,0.3766050338745117,20.33203125,69.0,99.0,2850.0,284.66,23440.0,32607.0
31,0.15376119315624237,0.18573964729502396,0.8684942271410602,0.7003741412747791,0.7261439203758262,0.7650040962638885,8.232105444126638,6.123294115545384,3.8866050987548735,6.0806682194756325,9.738842050047928e-05,389.963846300001,0.4102082999597769,385.42840625,4.097069499999634,0.7645683684202694,16.923470497131348,0.3766050338745117,20.33203125,69.0,100.0,2850.0,297.73,23440.0,32607.0
32,0.15187856554985046,0.18007143395575317,0.873552731581349,0.7445611548063024,0.7010090176194634,0.7730409680023715,8.042109847823241,9.226688995351623,6.417837893192774,7.895545578789213,9.721881851187405e-05,389.84868489999644,0.411933200135536,384.76496875,4.602216499995848,0.76588185456196,16.923470497131348,0.3766050338745117,20.33203125,69.0,100.0,2850.0,298.85,23440.0,32607.0
33,0.15338397026062012,0.17614367050496307,0.8726789532639234,0.7698473338616725,0.7146920647477647,0.7857394506244536,5.612171815891919,6.616546943623533,3.946873454920772,5.391864071478742,9.704403844771126e-05,389.99580609999975,0.36913850006385474,385.108,4.403704700001981,0.7652853322193869,16.923470497131348,0.3766050338745117,20.33203125,71.0,99.0,2850.0,308.91,23440.0,32607.0
34,0.1520630121231079,0.18258002093313513,0.858669828738796,0.7145478272319811,0.6736641611578676,0.7489606057095483,8.425771937948467,7.83150955516984,4.218456374408525,6.825245955842277,9.686409947459455e-05,389.96069489999354,0.4683728000309202,385.152625,4.2970133000053465,0.7649998358050417,16.923470497131348,0.3781309127807617,20.328125,70.0,99.0,2850.0,292.22,23436.0,32607.0
35,0.1513146311044693,0.18638465754889152,0.8574628032700783,0.7118721074746406,0.6608686008577785,0.7434011705341658,7.6161837641259815,9.143533027457668,6.8801091457538295,7.879941979112492,9.667902132486005e-05,390.502381899998,0.39437459998589475,386.1731875,3.8686925000001793,0.7631266275872834,16.923470497131348,0.3766050338745117,20.33203125,69.0,100.0,2850.0,300.92,23450.0,32607.0
36,0.1510651409626007,0.17310219872239474,0.8769467843686967,0.7419851531675056,0.6973857045248145,0.7721058806870057,6.860911322081002,6.937961072227033,3.375746640585434,5.724873011631156,9.648882429441254e-05,390.0000721999968,0.3533399000079953,385.792375,3.7533141000021715,0.7639603098441476,16.923470497131348,0.3766050338745117,20.33203125,71.0,99.0,2850.0,314.25,23450.0,32607.0
37,0.14678260684013367,0.18414947944315704,0.860891772298435,0.6987264589275195,0.6936231265178804,0.7510804525812783,7.34214444967831,7.624608484524398,4.218733943551829,6.395162292584845,9.629352924049973e-05,389.6836550999942,0.3593907999675139,385.31015625,3.903491799996118,0.7649035353101905,16.923470497131348,0.3766050338745117,20.33203125,69.0,99.0,2850.0,287.36,23461.0,32607.0
38,0.14832882583141327,0.1787191453717045,0.8716514094540692,0.7378560616059506,0.7279773036828411,0.7791615915809537,10.853803584221685,9.173582441242216,6.331377450656839,8.786254492040246,9.609315757942502e-05,390.24439049999637,0.5188169999746606,385.27921875,4.303714999994554,0.7646487868361818,16.923470497131348,0.3766050338745117,20.33203125,69.0,100.0,2850.0,294.73,23471.0,32607.0
39,0.14797315001487732,0.17797404890124863,0.8777287522012845,0.728153382760611,0.7120903551578067,0.7726574967065675,6.974651534404409,6.413760560179728,3.98615832086425,5.791523471816128,9.588773128419905e-05,389.7872963000045,0.4019802000038908,385.23978125,4.084527600003639,0.7649586468301747,16.923470497131348,0.3766050338745117,20.33203125,69.0,99.0,2850.0,294.07,23471.0,32607.0
40,0.1460677683353424,0.17717472881682822,0.8773821882457695,0.7171391700164933,0.7413580318222964,0.7786264633615197,7.421523070986203,8.534887554928126,5.426895202699547,7.127768609537959,9.567727288213003e-05,389.9789338999981,0.3501509999841801,384.96109375,4.557243099996413,0.7656148218342702,16.923470497131348,0.3766050338745117,20.33203125,70.0,100.0,2850.0,307.83,23482.0,32607.0
41,0.14835762977600098,0.1787470371235867,0.8644023714997021,0.7359984685355535,0.7397644416485047,0.7800550938945868,5.437813725192494,6.286640845090576,3.302985522243878,5.0091466975089824,9.546180545235343e-05,390.16874869999447,0.4161227000004146,385.8345,3.7859203000043635,0.7637528140093784,16.923470497131348,0.3766050338745117,20.33203125,69.0,100.0,2850.0,298.28,23482.0,32607.0
42,0.1478707641363144,0.1908807906548719,0.8312637669256984,0.7535534564751625,0.6555138422314033,0.7467770218774215,7.596640795401601,6.557438979909426,4.126629431996599,6.093569735769209,9.524135262330098e-05,390.06204230000003,0.3989293999184156,385.74003125,3.809784500001115,0.763973672854662,16.923470497131348,0.3766050338745117,20.33203125,70.0,99.0,2850.0,309.17,23404.0,32607.0
43,0.14591023325920105,0.1844750907574151,0.8658517389842331,0.7521295963333532,0.6573530331125585,0.758444789476715,8.275746182308193,9.601817715934358,6.855172954098481,8.24424561744701,9.501593857010968e-05,389.85120989999996,0.3866310000012163,385.29025,3.869941999997536,0.7648889900662702,16.923470497131348,0.3766050338745117,20.33203125,68.0,63.0,2850.0,276.57,23421.0,32607.0
