epoch,train_loss,val_loss,dice_WT,dice_TC,dice_ET,dice_mean,hd95_WT,hd95_TC,hd95_ET,hd95_mean,learning_rate,epoch_time_s,data_wait_s,gpu_step_s,validation_s,samples_per_s,peak_vram_gb,gpu_allocated_gb,gpu_reserved_gb,gpu_temp_c,gpu_util_pct,gpu_sm_clock_mhz,gpu_power_w,gpu_mem_used_mb,gpu_mem_total_mb
1,0.46114689111709595,0.41925378971629673,0.8396594387453955,0.7051031445341839,0.660376987598583,0.7350465236260542,33.038369031613485,36.01187417210681,25.731299294261106,31.593847499327136,9.999725846827562e-05,106.41552709999996,11.707379299989498,76.956515625,17.91440690000036,515.7116099928138,10.885831832885742,0.2090158462524414,11.6484375,74.0,97.0,2812.0,486.2,17559.0,32607.0
2,0.420124351978302,0.4195532318618562,0.8512741915277533,0.7164285775978823,0.6717261937399553,0.746476320955197,29.65049446149671,24.18522556483202,15.802600445090759,23.212773490473165,9.998903417374228e-05,88.55804500000022,1.2452329999969152,75.8606640625,12.436296200000015,593.0156024634322,10.886442184448242,0.2083444595336914,11.771484375,77.0,97.0,2805.0,492.29,17685.0,32607.0
3,0.41492554545402527,0.4099811419844627,0.8654884728225501,0.7485823591259114,0.6613140920475932,0.7584616413320182,31.051586161280227,37.679578513329936,31.797657955681817,33.50960754343066,9.997532801828658e-05,88.01417700000002,0.593865899993034,74.718046875,13.03463580000016,607.1416634525152,10.886442184448242,0.2092599868774414,11.78515625,78.0,97.0,2805.0,493.29,17699.0,32607.0
4,0.41183507442474365,0.4084103842576345,0.8391285361470403,0.7387175683334872,0.6541032924517031,0.7439831323107434,37.12341951940429,37.35412971254142,31.08205054875094,35.18653326023222,9.995614150494293e-05,89.03485330000012,0.7078470000024026,75.5583359375,13.268479999999727,599.5448865910873,10.886442184448242,0.2092599868774414,11.78515625,77.0,97.0,2805.0,495.08,17699.0,32607.0
5,0.4091668725013733,0.40639692097902297,0.8658007649151055,0.7723884735813745,0.6928729727347235,0.7770207370770678,26.72521039915488,19.594781246853906,15.451836108049584,20.59060925135279,9.99314767377287e-05,83.92170299999998,0.427864900003442,75.354453125,8.262102300000151,603.3729396468658,10.886442184448242,0.2092599868774414,11.78515625,78.0,89.0,2805.0,492.06,17699.0,32607.0
6,0.4084082543849945,0.4069962153832118,0.8645052644046577,0.7652604130877031,0.6780243056414209,0.7692633277112605,26.426170562178037,28.08785911721924,20.226491913054446,24.91350719748391,9.990133642141359e-05,86.18419529999983,0.6096465000014177,74.627609375,11.337194899999758,607.7441218213374,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,501.79,17375.0,32607.0
7,0.40679287910461426,0.40448002020517987,0.8772223060195511,0.7884992385466549,0.7023843385341959,0.7893686277001338,21.175549733342347,16.089333095627637,13.283724280227549,16.849535703065843,9.986572386122291e-05,85.74493340000026,0.5998867000016617,74.86821875,10.606505199999901,605.885091819262,10.886442184448242,0.2092599868774414,11.78515625,79.0,96.0,2805.0,498.65,17156.0,32607.0
8,0.40520235896110535,0.4031806452406777,0.8639511168003082,0.7978307089548488,0.7112997255127425,0.7910271837559666,25.876673482413704,14.921332255949222,12.721139463437265,17.839715067266727,9.982464296247522e-05,83.76546710000002,0.7306578999932754,74.40284375,8.951784599999883,608.5833748706173,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,501.14,17156.0,32607.0
9,0.4049474596977234,0.40621900823381213,0.8527084444020245,0.7665418802282294,0.6827189268022927,0.7673230838108488,30.95150114314168,24.85534779031994,19.061117725444774,24.955988886302134,9.9778098230154e-05,86.01093690000016,0.8276992000073733,75.2657734375,10.127973600000132,600.9056810670724,10.886442184448242,0.2092599868774414,11.78515625,72.0,2.0,2827.0,396.69,17156.0,32607.0
10,0.40346693992614746,0.4017004244857364,0.8659235837089049,0.7915251251243671,0.706863490790265,0.788104066541179,30.71955729422492,21.534833599714094,14.944698061787747,22.39969631857559,9.972609476841367e-05,86.05608380000012,0.5533941000016966,75.0495234375,10.785185700000056,604.8047018465762,10.886442184448242,0.2092599868774414,11.78515625,78.0,96.0,2805.0,502.01,17156.0,32607.0
11,0.40301188826560974,0.4046099050177468,0.8742496117546752,0.7827145421021694,0.6951982659705562,0.7840541399424669,24.035817235986073,21.70713546620918,18.06035563849412,21.267769446896455,9.966863828001983e-05,87.02911059999997,0.3919246999976167,75.0992265625,11.758378900000025,605.7001282309918,10.886442184448242,0.2092599868774414,11.78515625,78.0,97.0,2805.0,504.35,17156.0,32607.0
12,0.4024200439453125,0.4019722372293472,0.882840838786718,0.7934665612473681,0.7079013389662121,0.7947362463334328,16.85810136241736,19.520829526213237,12.699764921686251,16.359565270105616,9.960573506572391e-05,82.93815319999976,0.5481646999855911,74.466625,8.173437999999805,609.5464665417677,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,501.38,17156.0,32607.0
13,0.40195170044898987,0.40374173074960706,0.8797911993775366,0.7927559952722342,0.7130910087568356,0.7952127344688688,15.527474107486842,18.14331804025821,15.37959535321639,16.35012916698715,9.95373920235722e-05,84.98313469999994,0.6803075000079843,74.7013359375,10.022426099999393,606.5800361318258,10.886442184448242,0.2092599868774414,11.78515625,81.0,96.0,2805.0,504.49,17156.0,32607.0
14,0.4006836414337158,0.40197563419739407,0.869996401242207,0.7940090403600528,0.7204832136657062,0.7948295517559888,22.997110010946166,18.64897205435501,15.673571811990133,19.106551292430435,9.946361664814943e-05,85.6674508999995,0.5680623999924137,74.2319453125,11.213489800000389,611.2967284141527,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,506.41,17186.0,32607.0
15,0.400717169046402,0.4009903255436156,0.8714311757200474,0.8124496639040755,0.7129597966853636,0.7989468787698288,20.366295464578045,13.715500130553366,13.590433993186444,15.890743196105952,9.93844170297569e-05,83.55132450000019,0.5233173999858991,74.2504375,8.918901399999413,611.5113526284691,10.886442184448242,0.2092599868774414,11.78515625,79.0,93.0,2812.0,403.46,17186.0,32607.0
16,0.37685295939445496,0.30760163416465125,0.8455924911273492,0.6824998366268905,0.6783563598843649,0.7354828958795349,22.983390234476992,34.829642010154885,20.52862764090201,26.113886628511295,9.929980185352526e-05,84.25843350000014,0.6830937000104313,74.602828125,9.438904399999956,607.3512668979486,10.886442184448242,0.2092599868774414,11.78515625,79.0,96.0,2797.0,508.83,17186.0,32607.0
17,0.12867000699043274,0.08712761733525744,0.8846333270540109,0.7959335732575873,0.7268365625846643,0.8024678209654209,8.69125865500489,9.932102031854637,4.191334311202035,7.6048983326871875,9.920978039846208e-05,81.16332539999985,0.5431225999991511,74.140875,6.736541799999941,612.2462839348669,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,504.22,17186.0,32607.0
18,0.08446774631738663,0.09387947191717103,0.8693568794107115,0.7854727055071979,0.6976325160141404,0.7841540336440166,12.337276197261499,14.029166209886917,10.28523894764705,12.217227118265155,9.911436253643444e-05,83.25295950000054,0.44413419998909376,74.19821875,8.84115230000043,612.5878699273599,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,504.72,17186.0,32607.0
19,0.08222199976444244,0.07983018264575448,0.8966225095697351,0.8118212166947151,0.712068309013782,0.8068373450927441,11.324521278669682,11.860671555311738,8.567319687823378,10.5841708406016,9.901355873108609e-05,81.41223420000006,0.402599699988059,74.343703125,6.807691799999702,611.7359424058885,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,502.99,17186.0,32607.0
20,0.07982676476240158,0.07919957261927063,0.8788378238805753,0.8082665567739453,0.7224870567237508,0.803197145792757,12.743505635116463,10.726720224249394,7.056659302689047,10.175628387351635,9.890738003669028e-05,83.31654459999936,0.6092248999912044,74.5994921875,8.507496799999899,607.9747371146825,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,504.07,17186.0,32607.0
21,0.07885923236608505,0.07870450814565023,0.8906719185210563,0.8111729340344344,0.7582615169208919,0.8200354564921275,13.328034356404011,6.982452358253883,4.7251501614528095,8.345212292036901,9.879583809693736e-05,81.8923421999998,0.5827115000074627,74.6369765625,6.939147799999773,607.8860625160077,10.886442184448242,0.2092599868774414,11.78515625,79.0,96.0,2805.0,501.15,17112.0,32607.0
22,0.07752154022455215,0.08678147226536466,0.8777294835528812,0.8143746289047035,0.7284472594982123,0.806850457318599,20.038663813590357,9.495836485815898,6.196547388247074,11.910349229217777,9.8678945143658e-05,83.45633790000011,0.4658452000039688,74.341109375,8.944033199999467,611.2399610407155,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,502.64,17112.0,32607.0
23,0.07664582878351212,0.07534722960481303,0.8927054636784502,0.8210411112327697,0.7281248251437568,0.8139571333516589,7.69542102837727,8.210368400061771,7.354814385358306,7.753534604599115,9.85567139954818e-05,81.56060919999982,0.4620589999758522,74.612421875,6.763155200000256,609.061820569195,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,501.42,17112.0,32607.0
24,0.07568422704935074,0.07640674309683769,0.8940869601997169,0.8252054839797786,0.7378937399582856,0.8190620613792604,9.870600370774724,6.407612822479527,4.860243862312705,7.046152351855653,9.842915805643154e-05,82.72498889999952,0.4538913000060347,74.1651171875,8.363788700000441,612.7795172681241,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,502.88,17112.0,32607.0
25,0.07442432641983032,0.07389432309517158,0.8883431908404854,0.8232687478406873,0.7396463712007065,0.8170861032939598,4.006331237132458,4.963489883968498,2.6778077175158654,3.882542946205607,9.829629131445339e-05,81.61493619999965,0.6200300000091374,74.824671875,6.608734299999924,606.0730424218998,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,500.33,17112.0,32607.0
26,0.07430316507816315,0.07329438341209121,0.8974859738672102,0.8217271220316622,0.7309984971855158,0.816737197694796,7.159589818317704,7.805139411869651,6.853292841869499,7.272674024018952,9.815812833988289e-05,82.98240480000004,0.45127310000407306,74.5747578125,8.159668300000703,609.4551376884757,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,502.24,17112.0,32607.0
27,0.07358384877443314,0.07179906424341122,0.8930554373998136,0.8231959568764576,0.7346387840479329,0.8169633927747348,5.028445030232377,5.844209594258112,3.4353802627141166,4.769344962401536,9.801468428384713e-05,80.99829620000037,0.41808859999582637,74.1024609375,6.673274800000399,613.5891413011249,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,501.32,17112.0,32607.0
28,0.07406479120254517,0.07477193865779555,0.8865568654098155,0.8165616522241147,0.7363643589992777,0.8131609588777359,9.904786226727941,8.664858334606626,4.745025097989195,7.771556553107921,9.786597487660334e-05,83.2533282000004,0.43336080001336086,74.12378125,8.924249900000177,613.2879928434946,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,501.33,17125.0,32607.0
29,0.07243198156356812,0.06791088282483947,0.8924773754454791,0.8231963298082215,0.7916320837752253,0.8357685963429753,6.662182156201846,5.785783573816661,2.5543376197154832,5.000767783244663,9.771201642581382e-05,81.33771260000049,0.3751413000009052,74.360625,6.691126599999734,611.8221872035512,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,499.07,17125.0,32607.0
30,0.07218775898218155,0.07227497056960096,0.8887089225086006,0.824136026835428,0.7330558399876358,0.8153002631105548,10.149368682755952,9.560014922483784,6.873408246554815,8.86093061726485,9.755282581475767e-05,83.28588739999941,0.4254780000101164,74.3287734375,8.758375700000215,611.670896580688,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,501.41,17070.0,32607.0
31,0.07051516324281693,0.07387557105499178,0.8817984510267852,0.8122921618532354,0.7332914716269875,0.8091273615023361,7.473237196167912,9.017577130130107,5.130176475519445,7.206996933939155,9.738842050047928e-05,81.62460060000012,0.43527610000091954,74.6264609375,6.826218999999583,609.1652259147127,10.886442184448242,0.2092599868774414,11.78515625,80.0,96.0,2805.0,496.13,17070.0,32607.0
32,0.07147808372974396,0.07413966041001711,0.8873795909253327,0.8169045738548709,0.7366745119387837,0.8136528922396624,11.472872351975512,11.100438269324112,7.373689352597366,9.98233332463233,9.721881851187405e-05,83.60389710000072,0.6017448000038712,74.7894765625,8.638721899999837,606.5029743999016,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,501.09,17070.0,32607.0
33,0.07016503810882568,0.07215049992517177,0.8865138050797791,0.8318209028198776,0.7405660521345011,0.8196335866780525,6.3840533965528445,6.458793601512456,4.0463380240636315,5.629728340709645,9.704403844771126e-05,81.47694320000028,0.40577580000717717,74.5401875,6.757858500000111,610.1062417059575,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,499.42,17070.0,32607.0
34,0.07099863886833191,0.07247062897220329,0.8839489542753309,0.8284378833338885,0.7434488111555585,0.8186118829215926,11.645542937885404,9.21749840525092,4.52128258303073,8.461441308722351,9.686409947459455e-05,83.37545539999974,0.4128524999932779,74.2326484375,8.914494999999988,612.5620355644642,10.886442184448242,0.2092599868774414,11.78515625,81.0,97.0,2805.0,502.71,17070.0,32607.0
35,0.07009240984916687,0.08165418190577232,0.882022089450746,0.8045409346225962,0.7397460180196365,0.8087696806976595,11.963905195628588,10.5366781166428,4.293598422248868,8.931393911506753,9.667902132486005e-05,81.27627570000004,0.5770052000116266,74.0690625,6.981988900000033,612.5573845866884,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,498.83,17081.0,32607.0
36,0.07081899046897888,0.06968612456716478,0.891111132276242,0.8305956624926611,0.7409871982958667,0.8208979976882566,11.026131512441777,11.220569248227653,5.050070228955499,9.098923663208309,9.648882429441254e-05,83.46851790000073,0.436623900001905,74.606828125,8.673003300000346,609.3136545046727,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,500.16,17081.0,32607.0
37,0.07006601244211197,0.06886648440373998,0.8946074618033809,0.8164526530491203,0.7711292647627516,0.8273964598717508,5.0641089550858664,8.132399884543712,2.0143847844071066,5.070297874678896,9.629352924049973e-05,81.41998599999988,0.5732453000018722,74.5131640625,6.678296300000511,608.9650628950577,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,500.91,17081.0,32607.0
38,0.06935929507017136,0.0735091756788481,0.8871469006345079,0.823381394550607,0.7288639792934033,0.813130758159506,12.933051367794288,10.054139024718868,6.406546138809902,9.797912177107685,9.609315757942502e-05,83.38363870000012,0.5112500999939584,73.911765625,9.28777959999934,614.3932700733583,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,502.35,17081.0,32607.0
39,0.06908248364925385,0.07514018462831397,0.8903507976918608,0.8256022535742804,0.7372929054525459,0.8177486522395624,13.894749753630819,10.355856513861077,7.125859779572141,10.458822015688012,9.588773128419905e-05,81.69704209999963,0.5199268999776905,74.5536171875,6.949053399999684,609.0694206033488,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,498.66,17081.0,32607.0
40,0.0688668042421341,0.07434987049835197,0.8913138025671635,0.806176766378157,0.7375476140539927,0.8116793943331043,9.646581373612957,12.267407489338554,6.235385089960779,9.383124650970764,9.567727288213003e-05,83.29789849999997,0.6732617000152459,74.439390625,8.656699599999229,608.7523018378611,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,498.55,17081.0,32607.0
41,0.06978799402713776,0.07216172830686547,0.8848074449226265,0.7963401240548436,0.7807785969558513,0.8206420553111071,7.588194551516172,6.824238211303906,2.7078087549317806,5.7067471725839525,9.546180545235343e-05,80.82433299999957,0.5359996999932264,73.816359375,6.791931300000215,614.977124718812,10.886442184448242,0.2092599868774414,11.78515625,80.0,96.0,2812.0,495.05,17081.0,32607.0
42,0.06824139505624771,0.06640402866484389,0.8902124359956721,0.8408342809567444,0.7706077044256056,0.8338848071260073,5.733269038485216,4.3467844473633255,2.516214707745205,4.198756064531248,9.524135262330098e-05,83.5752881999997,0.3847122999923158,74.4286875,8.957498299999315,611.1873023046962,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,502.37,17081.0,32607.0
43,0.06724455207586288,0.06764701021339635,0.8887047139508516,0.8320554181002145,0.7396688696551532,0.8201430005687399,6.906869835333313,6.096193982571988,3.374010431339504,5.459024749748267,9.501593857010968e-05,81.47136450000016,0.5447427999970387,74.49646875,6.753701599999658,609.331846535223,10.886442184448242,0.2092599868774414,11.78515625,79.0,97.0,2805.0,496.69,17094.0,32607.0
44,0.0679464116692543,0.07150685449442386,0.8960518531055413,0.830996813834022,0.736007748493068,0.8210188051442104,5.701522922044696,7.962234319013788,5.32909852202056,6.330951921026347,9.478558801197064e-05,83.3421111000007,0.5694516999983534,74.2963359375,8.850145899999916,610.7596198867413,10.886442184448242,0.2092599868774414,11.78515625,80.0,95.0,2805.0,499.63,17094.0,32607.0
45,0.06787113100290298,0.06814052670503466,0.8918306006122113,0.8187615869692717,0.7446173588013153,0.8184031821275993,7.776037238413214,4.572065358640206,2.9499742355730327,5.099358944208817,9.455032620941839e-05,80.66816570000083,0.42456929999571,73.7070078125,6.77509210000062,616.8086769638217,10.886442184448242,0.2092599868774414,11.78515625,78.0,97.0,2812.0,488.09,17094.0,32607.0
46,0.06741218268871307,0.06922617447665592,0.880339926083547,0.8250109473067224,0.7932517778686989,0.8328675504196562,6.644159229358817,5.01157918638483,3.1248361127577122,4.92685817616712,9.431017896156072e-05,84.07256460000008,0.6326788999976998,74.6239375,9.20885569999973,607.5877735050735,10.886442184448242,0.2092599868774414,11.78515625,80.0,96.0,2805.0,500.87,17094.0,32607.0
47,0.06734871119260788,0.07529831471149717,0.8886019378214711,0.8094924881922217,0.7357077598822753,0.8112673952986561,12.000010369063029,14.423616204507944,4.888779695264654,10.437468756278541,9.406517260324959e-05,81.76765080000041,0.5543638999961331,74.589890625,6.962496699999974,608.4962887587094,10.886442184448242,0.2092599868774414,11.78515625,80.0,96.0,2805.0,496.77,17094.0,32607.0
48,0.0665997564792633,0.07411672124403089,0.8892974716586035,0.8329956608044135,0.738992685289271,0.8204286059174294,15.815323990106798,11.537421255322421,6.871781768842966,11.408175671424061,9.381533400219317e-05,83.42655240000022,0.45439979999446223,73.88790625,9.337560899999517,615.0602857174001,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,500.78,17094.0,32607.0
49,0.06724753975868225,0.07959831463595543,0.8910433086332611,0.7992864098374771,0.7334274397554783,0.8079190527420721,12.08366476977761,13.789939277214017,7.726007883404325,11.199870643465317,9.356069055600948e-05,81.62934700000005,0.5634169000068141,74.434,7.019699299999957,609.687665122715,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,495.89,17094.0,32607.0
50,0.06746219843626022,0.07057284159709525,0.8926283350667438,0.8186470528176298,0.7685010769087574,0.8265921549310437,10.932605098309722,12.560910366704638,6.59706755070432,10.030194338572894,9.330127018922193e-05,83.19511500000044,0.5368242999975337,74.1364140625,8.864756500000112,612.3344989811511,10.886442184448242,0.2092599868774414,11.78515625,81.0,97.0,2812.0,501.6,17094.0,32607.0
51,0.06667227298021317,0.0712751909420351,0.8972492467712712,0.8261473467699378,0.7382388094408399,0.8205451343273497,9.409736055647613,9.347674335645907,4.3599878184468315,7.705799403246783,9.303710135019718e-05,81.02598679999937,0.43002009998053836,74.0420078125,6.80211270000018,613.9889201585322,10.886442184448242,0.2092599868774414,11.78515625,79.0,96.0,2805.0,496.41,17094.0,32607.0
52,0.06659340113401413,0.06328390006642116,0.898339298947035,0.8400691482137853,0.773257819409001,0.8372220888566071,4.8296301516878035,4.428550157243928,2.463449177601271,3.907209828844334,9.276821300802532e-05,83.52921369999967,0.5463157000258434,74.129546875,9.068670300000122,612.3129807045844,10.886442184448242,0.2092599868774414,11.78515625,80.0,97.0,2805.0,500.9,17094.0,32607.0
53,0.06625424325466156,0.07238030931409109,0.8860836238616759,0.8372334620714051,0.7322448075352884,0.8185206311561232,7.854512654737133,8.131418148753646,7.616354548047745,7.867428450512841,9.24946346493432e-05,81.44315189999998,0.43386579999332753,74.2944296875,6.94534190000013,611.8833529081716,10.886442184448242,0.2092599868774414,11.78515625,78.0,96.0,2805.0,492.55,17094.0,32607.0
